id,hip,proper,ra,dec,dist,mag,spect,x,y,z,ci
42990,43109,,8.779587,6.418809,39.6354,3.38,G0III-IV,-26.198413,29.410867,4.431082,1.131
66040,66249,,13.57822,-0.59582,22.7118,3.38,A3V,-20.799365,-9.118725,-0.236175,0.558
26142,26207,,5.585633,9.934158,336.7003,3.39,O...,35.907504,329.702779,58.086365,1.4
50229,50371,,10.28472,-61.332304,201.6129,3.39,K3II,-87.13034,41.987831,-176.898605,0.05
62890,63090,,12.926725,3.39747,60.8273,3.39,M3III,-58.94191,-14.587593,3.604756,1.411
109146,109492,,22.180908,58.201261,256.4103,3.39,K1Ibv SB,120.077626,-61.940455,217.924077,0.516
20842,20894,,4.477705,15.870883,46.1042,3.4,A7III,17.209733,40.871602,12.608233,0.517
119131,,,17.172783,-15.726921,25.7931,3.4,A3 V,-5.334832,-24.247587,-6.991291,0.475
6853,6867,,1.472759,-43.318234,71.6332,3.41,K5II-III,48.291055,19.600485,-49.144111,1.02
18677,18724,,4.011338,12.490347,148.368,3.41,B3V + A,72.055648,125.663969,32.088342,1.086
67251,67464,,13.825078,-41.687709,133.8688,3.41,B2IV,-88.774682,-45.96956,-89.0322,0.71
74167,74395,,15.20476,-52.099247,35.9712,3.41,G8III,-14.765283,-16.43956,-28.383941,1.138
102091,102422,,20.754811,61.838782,14.2653,3.41,K0IV,4.44524,-5.055924,12.575933,0.712
111676,112029,,22.691033,10.831364,62.6566,3.41,B8.5V,57.962157,-20.678728,11.774377,0.466
8777,8796,,1.884696,29.578829,19.4175,3.42,F6IV,14.872602,7.99818,9.584806,0.417
78148,78384,,16.002036,-38.396706,135.5014,3.42,B2.5IV,-53.049208,-91.997111,-84.160334,0.561
86705,86974,,17.774319,27.720676,8.3105,3.42,G5IV,-0.434406,-7.3437,3.865655,0.96
102064,102395,,20.749314,-66.203212,41.425,3.42,A5IV,11.018527,-12.568841,-37.903223,1.125
44952,45080,,9.182804,-58.966896,136.9863,3.43,B2IV,-52.268405,47.490561,-117.37957,1.09
50193,50335,,10.278171,23.417311,84.0336,3.43,F0III,-69.409312,33.594777,33.397009,1.401
93510,93805,,19.10415,-4.882554,37.9219,3.43,B9Vn,10.770638,-36.216543,-3.227659,0.962
50230,50372,,10.284952,42.914365,42.1585,3.45,A2IV,-27.815454,13.402145,28.706022,1.11
3814,3821,,0.81826,57.815187,5.9531,3.46,G0V SB,3.098462,0.674227,5.038376,0.08
5353,5364,,1.143164,-10.182264,37.9939,3.46,K2III,35.733354,11.025427,-6.716585,0.99
38713,38827,,7.946313,-52.98236,139.47,3.46,B3IVp,-40.958494,73.302689,-111.359983,1.227
74438,74666,,15.258376,33.314833,37.3413,3.46,G8III,-20.5232,-23.506036,20.509246,0.461
12673,12706,,2.721678,3.235818,24.4081,3.47,A3V,18.440324,15.931398,1.377729,0.56
67259,67472,,13.826943,-42.473732,155.0388,3.47,B2IV-Ve,-101.522043,-52.633292,-104.690333,1.24
49441,49583,,10.122209,16.762664,389.1051,3.48,A0Ib,-328.449984,175.868859,112.220999,0.685
81583,81833,,16.714933,38.922254,33.3111,3.48,G8III-IV,-8.555377,-24.463195,20.928253,1.17
8087,8102,,1.734479,-15.93748,3.6502,3.49,G8V,3.154083,1.539508,-1.00226,0.562
33769,33856,,7.028652,-27.93483,343.6426,3.49,K4III,-80.775471,292.659236,-160.9853,0.427
55055,55219,,11.307983,33.094306,122.399,3.49,K3III SB,-100.864256,18.476143,66.832099,0.352
73327,73555,,15.032436,40.390566,69.0608,3.49,G8III,-36.876434,-37.508062,44.750903,1.037
90143,90422,,18.449561,-45.968459,85.1789,3.49,B3IV,6.951907,-58.794382,-61.23999,0.48
112263,112623,,22.809239,-51.316864,39.5257,3.49,A3V,23.513371,-7.577057,-30.854309,0.615
32672,32759,,6.830683,-32.508478,202.0202,3.5,B1.5IVne,-36.758571,166.353338,-108.570651,1.047
35453,35550,,7.335383,21.98232,18.5391,3.5,F0IV...,-5.888392,16.151258,6.939513,0.487
112364,112724,,22.82802,66.200408,35.3482,3.5,K0III,13.598133,-4.30834,32.34218,1.106
98026,98337,,19.979285,19.492148,79.2393,3.51,K5III,36.997433,-64.89161,26.440286,0.204
112389,112748,,22.833385,24.601579,32.5309,3.51,M2III,28.209183,-8.893887,13.542862,1.265
17336,17378,,3.720806,-9.763395,9.0408,3.52,K0IV,5.006502,7.370189,-1.533131,0.086
47373,47508,,9.685843,9.892308,39.9521,3.52,A5V+...,-32.353394,22.412883,6.863686,0.362
48635,48774,,9.947708,-54.56779,487.8049,3.52,B5Ib,-242.953038,144.739494,-397.464518,1.267
92133,92420,Sheliak,18.834665,33.362667,294.9853,3.52,A8:V comp SB,53.40884,-240.514817,162.223134,1.051
92793,93085,,18.962167,-21.106654,111.9821,3.52,G8/K0II/III,26.037848,-101.172397,-40.325267,1.568
109081,109427,,22.169996,6.197865,28.2965,3.52,A2V,24.963846,-12.967714,3.054948,0.322
118838,,,12.694171,-1.449235,11.8301,3.52,F0 V,-11.630574,-2.137246,-0.299172,0.72
20837,20889,,4.476943,19.180431,44.964,3.53,K0III,16.488448,39.136798,14.772771,0.838
40411,40526,,8.275256,9.185545,93.0233,3.53,K4III,-51.522087,76.015371,14.84954,0.192
56174,56343,,11.550038,-31.857625,39.7456,3.54,G8III,-33.524411,3.96759,-20.978114,1.616
77280,77516,,15.827002,-3.430208,52.0021,3.54,A0V,-27.963131,-43.733196,-3.11142,0.817
85998,86263,,17.626445,-15.398557,32.2789,3.54,F0IIIp,-3.038557,-30.971085,-8.570974,0.515
19992,20042,,4.298237,-33.798348,54.5554,3.55,B9V,19.536379,40.910335,-30.347713,1.48
27220,27288,,5.782595,-14.82195,21.6076,3.55,A2Vann,1.188275,20.854933,-5.52761,0.008
69773,69996,,14.323396,-46.058093,103.6269,3.55,B2.5IV,-59.012186,-41.092372,-74.616044,0.43
89660,89937,,18.350736,72.732843,8.0574,3.55,F7Vvar,0.219434,-2.381656,7.694536,0.508
98924,99240,,20.145157,-66.182068,6.1084,3.55,G5IV-Vvar,1.313772,-2.087713,-5.587991,0.673
1559,1562,,0.323799,-8.823921,84.1751,3.56,K2III,82.880324,7.042663,-12.912353,0.716
10578,10602,,2.275154,-51.512165,47.1254,3.56,B8IV-V,24.277871,16.454316,-36.88702,1.464
55118,55282,,11.322347,-14.778541,56.9476,3.56,K0III,-54.199405,9.717642,-14.52639,0.46
82294,82545,,16.872263,-38.017536,145.3488,3.56,B2IV,-33.31875,-109.554458,-89.520712,-0.028
37633,37740,,7.740793,24.397993,43.3463,3.57,G8III,-17.374205,35.446541,17.905243,0.344
44343,44471,,9.060427,47.156525,109.8901,3.57,A1Vn,-53.667801,51.996165,80.572997,0.35
70828,71053,,14.5305,30.371437,49.0918,3.57,K3III,-33.395248,-26.051319,24.820934,0.7
74948,75177,,15.36344,-36.261376,84.317,3.57,K5III,-43.289327,-52.423754,-49.870803,0.526
35253,35350,,7.30155,16.540383,30.931,3.58,A3V...,-9.909037,27.946222,8.805756,0.571
99743,100064,,20.300904,-12.544852,32.4465,3.58,G6/G8III,17.945333,-26.097385,-7.047505,0.626
7593,7607,,1.633205,48.628213,54.3183,3.59,K3III,32.669331,14.886999,40.762548,0.443
24614,24674,,5.293442,-6.844409,151.5152,3.59,B5III,27.668638,147.869248,-18.056628,0.417
27006,27072,,5.741057,-22.448382,8.927,3.59,F7V,0.558889,8.231515,-3.40875,0.052
57584,57757,,11.844922,1.764718,10.929,3.59,F8V,-10.914853,0.443379,0.336562,1.013
60075,60260,,12.356031,-60.401147,70.4722,3.59,K3/K4III,-34.656852,-3.239447,-61.275879,0.174
6523,6537,,1.40039,-8.183257,34.8918,3.6,K0III,32.241501,12.380133,-4.96651,0.618
32932,33018,,6.879816,33.961254,57.971,3.6,A3III,-10.97736,46.812348,32.384569,-0.039
42416,42536,,8.671554,-52.921887,151.2859,3.6,B3IV,-58.71851,69.796529,-120.698168,-0.079
46518,46651,,9.511674,-40.466769,18.8147,3.6,F2IV,-11.382585,8.679058,-12.210922,1.139
76235,76470,,15.61707,-28.135079,68.5871,3.6,K3III,-35.331726,-49.089777,-32.34227,0.158
85467,85727,,17.518318,-60.683848,60.6796,3.6,B8V,-3.736759,-29.474564,-52.908519,1.068
13176,13209,,2.833063,27.260507,50.7872,3.61,B8Vn,33.287607,30.498162,23.26243,0.5
15861,15900,,3.413554,9.02887,89.2061,3.61,G8III,55.200207,68.663325,13.999272,0.644
49700,49841,,10.176467,-12.354083,34.5066,3.61,K0III,-29.938956,15.487743,-7.382812,1.931
63411,63613,,13.037759,-71.548855,27.8707,3.61,K2III,-8.497455,-2.367379,-26.438289,0.782
86661,86929,,17.762221,-64.723871,107.9914,3.61,K1III,-2.868557,-46.020948,-97.652295,1.73
7083,7097,,1.524725,15.345823,107.1811,3.62,G8III,95.233975,40.171366,28.364911,0.756
17805,17847,,3.819373,24.053415,117.2333,3.62,B8III,57.849417,90.077197,47.782936,0.003
37711,37819,,7.754249,-37.968584,347.2222,3.62,K4III,-121.341631,245.368054,-213.621366,1.02
82477,82729,,16.909731,-42.361313,40.568,3.62,K4III,-8.440449,-28.763155,-27.33475,0.949
113366,113726,,23.032017,42.325979,210.5263,3.62,B6pv SB,150.676276,-39.022904,141.757338,0.769
57190,57363,,11.760141,-66.728763,38.9864,3.63,A7III,-15.372609,0.966692,-35.814787,0.351
101442,101769,,20.625816,14.595087,30.931,3.64,F5IV,18.994041,-23.134214,7.794139,0.08
20155,20205,,4.329889,15.627642,49.5295,3.65,G8III,20.197375,43.211662,13.342572,0.642
46600,46733,,9.525453,63.061861,23.8152,3.65,F0IV,-8.603035,6.510645,21.231076,1.667
76997,77233,,15.769793,15.421826,47.5511,3.65,A3V,-25.268927,-38.245168,12.644945,1.074
88439,88714,,18.11052,-50.091477,249.3766,3.65,B2Ib,4.628533,-159.924037,-191.28926,1.48
110614,110960,,22.480531,-0.019972,28.169,3.65,F3III-IV,25.969719,-10.912416,-0.009819,0.38
75466,75695,,15.463818,29.105703,34.2818,3.66,F0p,-18.45833,-23.589253,16.675351,0.918
76365,76600,,15.64427,-29.777754,112.4859,3.66,B2.5V,-56.468031,-79.646617,-55.864673,0.81
68537,68756,Thuban,14.073165,64.37585,92.9368,3.67,A0III SB,-34.416017,-20.758849,83.796391,0.162
102895,103227,,20.913498,-58.454155,187.6173,3.67,K0III,67.818551,-70.96183,-159.891518,-0.11
22496,22549,,4.853434,5.605104,322.5806,3.68,B2III SB,94.925539,306.683598,31.506969,1.151
42709,42828,,8.726539,-33.186385,269.5418,3.68,B1.5III,-147.689477,170.508984,-147.537653,0.099
97056,97365,,19.789795,18.534286,182.1494,3.68,M2II + B6,77.993677,-154.087523,57.900217,1.05
113980,114341,,23.157443,-21.17241,82.9876,3.68,K1III,75.510914,-16.931759,-29.973162,1.14
2914,2920,,0.616188,53.896909,181.8182,3.69,B2IV,105.743565,17.207892,146.901502,1.476
8989,9007,,1.932564,-51.608896,17.8508,3.69,G5IV,9.696827,5.372709,-13.991232,0.343
23398,23453,,5.041301,41.075837,240.9639,3.69,K4II comp,45.114162,175.957014,158.327189,0.059
47719,47854,,9.754117,-62.507903,478.4689,3.69,G5Iab/Ib,-183.781936,122.513039,-424.437591,0.206
57226,57399,,11.767515,47.779406,56.3063,3.69,K0III,-37.766969,2.301619,41.698309,1.311
106642,106985,,21.668181,-16.662308,48.1464,3.69,A7III:mp...,37.793496,-26.44095,-13.804954,0.139
15436,15474,,3.325278,-21.757864,93.3707,3.7,M3/M4III,55.881991,66.313063,-34.611249,0.528
87661,87933,,17.962744,29.24788,41.9463,3.7,K0III,-0.356945,-36.596981,20.49449,0.009
114609,114971,,23.286094,3.282289,42.3012,3.7,G7III,41.496215,-7.847237,2.421966,0.007
22744,22797,,4.904193,2.440672,411.5226,3.71,B2III SB,116.339905,394.346209,17.52465,0.515
28032,28103,,5.940082,-14.1677,14.8787,3.71,F1V,0.226289,14.424355,-3.64172,0.051
38304,38414,,7.870288,-40.575786,108.1081,3.71,G5III...,-38.618552,72.465137,-70.319408,0.474
77386,77622,,15.846935,4.47773,21.5983,3.71,A2m,-11.504554,-18.201236,1.686207,1.311
88494,88771,,18.122496,9.563847,26.6312,3.71,A4IVs,0.842022,-26.247342,4.424647,1.517
97725,98036,Alshain,19.921887,6.406763,13.6986,3.71,G8IVvar,6.563854,-11.925647,1.528534,0.434
16496,16537,,3.548848,-9.458262,3.2161,3.72,K2V,1.89897,2.541426,-0.528523,1.815
17457,17499,,3.747927,24.113339,124.0695,3.72,B6III,62.965631,94.124106,50.687766,0.357
28287,28358,,5.992111,54.284656,38.6399,3.72,K0III,0.046526,22.55637,31.372845,0.431
103725,104060,,21.082184,43.927852,258.3979,3.72,K5Ibv SB,134.394395,-128.732159,179.263939,0.224
16044,16083,,3.45282,9.73268,64.1026,3.73,B9Vn,39.077692,49.645163,10.836642,1.257
71994,72220,,14.770812,1.892885,41.2371,3.73,A0V,-30.838211,-27.343068,1.362104,-0.063
87314,87585,,17.892134,56.872643,34.5066,3.73,K2III,-0.532395,-18.850278,28.897629,0.538
106746,107089,,21.691253,-77.390046,21.1999,3.73,K0III,3.808297,-2.630174,-20.688835,0.979
112601,112961,,22.87691,-7.579599,118.0638,3.73,M2IIIvar,112.009754,-33.916636,-15.573012,0.98
8628,8645,,1.857676,-10.335038,72.0461,3.74,K2III,62.65906,33.12747,-12.925362,1.616
79928,80170,,16.365338,19.15313,59.0667,3.74,A9III,-23.156213,-50.764845,19.379328,-0.012
104549,104887,,21.246517,38.045317,20.3417,3.74,F1IV,12.034413,-10.573279,12.536148,0.314
44383,44511,,9.069248,-47.097737,91.8274,3.75,K2III,-44.9964,43.39387,-67.265198,0.209
86839,87108,,17.798211,2.707276,31.5159,3.75,A0V,-1.662293,-31.436744,1.488597,0.91
26004,26069,,5.560421,-62.489825,308.642,3.76,F6Ia,16.370231,141.620663,-273.743541,1.128
27585,27654,,5.855357,-20.879089,34.8675,3.76,G8III/IV,1.233354,32.555386,-12.426988,1.23
30794,30867,,6.480297,-7.033062,207.4689,3.76,B3Ve,-25.823011,204.282357,-25.402943,1.327
93388,93683,,19.07805,-21.741496,43.554,3.76,K0III,11.267032,-38.85539,-16.133344,-0.071
95554,95853,,19.495098,51.729779,37.2024,3.76,A5Vn,8.790467,-21.299308,29.207404,0.405
110822,111169,,22.521515,50.282491,31.4564,3.76,A1V,18.613691,-7.587422,24.196371,1
13234,13268,,2.844945,55.895496,269.5418,3.77,K3Ib comp SB,111.116108,102.442422,223.184985,0.568
17487,17529,,3.753232,42.578549,170.6485,3.77,F5IIvar,69.722894,104.539005,115.460753,0.115
20405,20455,,4.382247,17.542514,47.7099,3.77,G8III,18.695965,41.472036,14.380508,0.94
26484,26549,,5.645769,-2.600069,328.9474,3.77,O9.5V...,30.430713,327.196967,-14.922443,0.98
41195,41312,,8.428951,-66.13689,32.9707,3.77,K2IIIvar,-7.921708,10.731349,-30.152411,1.243
42452,42570,,8.677103,-46.648744,100000,3.77,F3Ia,-44268.89511,52465.83259,-72715.89497,1.401
82112,82363,,16.82976,-59.041378,91.7431,3.77,K5III,-14.233672,-44.996851,-78.673358,0.534
101629,101958,,20.660635,15.912072,77.821,3.77,B9V,48.015095,-57.406003,21.335542,0.135
105540,105881,,21.444452,-22.411332,118.2033,3.77,G4Ibp...,85.717547,-67.776385,-45.065401,1.206
108830,109176,,22.116847,25.345112,11.7261,3.77,F5V,9.335368,-5.015491,5.019565,0.633
34389,34481,,7.145788,-70.498932,42.8633,3.78,G8IIIvar,-4.22812,13.669876,-40.404484,0.102
35946,36046,,7.428779,27.79808,36.9004,3.78,G9III+...,-11.927106,30.38497,17.208794,1.039
48182,48319,,9.849867,59.038735,35.6379,3.78,F0IV,-15.505407,9.784196,30.560252,1.668
53099,53253,,10.891559,-58.853171,29.129,3.78,K0III-IV...,-14.436596,4.310989,-24.92996,1.028
71569,71795,,14.68582,13.7283,53.8793,3.78,A3IVn,-39.925583,-33.844144,12.786515,1.184
102287,102618,,20.794598,-9.495776,63.6943,3.78,A1V,41.969653,-46.744809,-10.507937,0.323
14632,14668,,3.158258,44.857544,34.5662,3.79,K0III,16.593574,18.028979,24.381331,1.312
53075,53229,,10.888526,34.214871,29.0867,3.79,K0III-IV,-23.041794,6.900625,16.355475,0.897
14843,14879,,3.201249,-28.987618,14.2369,3.8,F8V,8.329775,9.25728,-6.899408,0.26
37124,37229,,7.647186,-26.803836,106.2699,3.8,B5IV,-39.647242,86.168417,-47.921159,0.276
76044,76276,,15.580041,10.538867,69.9301,3.8,F0IV,-40.700384,-55.408101,12.790326,1.465
94484,94779,,19.28504,53.368459,38.0662,3.8,K0III,7.497777,-21.43943,30.547504,0.5
99356,99675,,20.227196,46.741329,271.0027,3.8,K2II+...,102.254717,-155.030652,197.362343,1.589
21340,21393,,4.592512,-30.562341,65.5738,3.81,G8III,20.338212,52.67393,-33.342657,1.59
51087,51232,,10.464649,-58.739403,411.5226,3.81,F2II,-196.531535,83.545339,-351.776134,1.068
76716,76952,,15.712381,26.295637,44.7828,3.81,A1Vs,-22.633064,-33.161033,19.838868,0.457
116218,116584,,23.626056,46.458152,26.4061,3.81,G8III-IV,18.103691,-1.77795,19.141071,0.305
9467,9487,,2.034117,2.763759,46.1681,3.82,A2,39.728779,23.413015,2.226137,1.333
45557,45688,,9.314069,36.802597,38.2702,3.82,A1V,-23.374361,19.815176,22.926164,1.021
56044,56211,,11.523407,69.331076,102.145,3.82,M0IIIvar,-35.773586,4.486959,95.570558,0.478
80637,80883,,16.515229,1.983923,53.0786,3.82,A2V,-20.104527,-49.089266,1.837527,1.523
86148,86414,,17.657747,46.006332,139.47,3.82,B3V SB,-8.66837,-96.48418,100.3369,0.043
50924,51069,,10.434842,-16.83629,71.7875,3.83,K4III,-63.022703,27.373482,-20.792498,0.335
68027,68245,,13.971186,-42.100753,161.0306,3.83,B2IV,-103.91994,-58.957456,-107.960807,0.541
72144,72370,,14.797701,-79.044751,136.9863,3.83,K5III,-19.356924,-17.40793,-134.489842,0.461
17398,17440,,3.736593,-64.806903,29.8597,3.84,K0IV SB,7.098485,10.543736,-27.019807,0.422
17406,17448,,3.738648,32.288248,343.6426,3.84,B1III,162.113525,241.065988,183.56674,1.3
20833,20885,,4.476248,15.962181,47.3261,3.84,G7III,17.673807,41.929015,13.014908,0.185
43659,43783,,8.917457,-60.644609,98.0392,3.84,B8III,-33.242229,34.710992,-85.450746,1.098
51475,51624,,10.546853,9.306586,100000,3.84,B1Ib SB,-91628.21995,36643.48097,16171.72491,0.271
51837,51986,,10.621717,-48.22562,26.8384,3.84,A3m+...,-16.728402,6.3126,-20.015507,0.055
61008,61199,,12.541134,-72.132988,99.6016,3.84,B5V,-30.252522,-4.314584,-94.79796,0.34
88517,88794,,18.125708,28.762488,103.6269,3.84,B9.5V,2.989087,-90.792184,49.863048,0.202
89064,89341,,18.229392,-21.058834,100000,3.84,B2III:,5600.996443,-93152.9614,-35932.6399,1.33
97124,97433,,19.80285,70.26793,45.3721,3.84,G8III,6.964788,-13.643765,42.707954,0.349
19697,19747,,4.233363,-42.294368,35.2609,3.85,K1III,11.637776,23.342255,-23.728596,0.412
27253,27321,,5.788079,-51.066514,19.4401,3.85,A3V,0.677437,12.19782,-15.122127,1.029
30204,30277,,6.368564,-33.4364,71.736,3.85,G7II,-5.767253,59.585068,-39.52731,1.118
50050,50191,,10.245607,-42.121942,31.0752,3.85,A2V,-20.660362,10.218175,-20.842511,0.3
61088,61281,,12.558058,69.788238,150.3759,3.85,B6IIIp,-51.400013,-7.563147,141.115978,1.2
61429,61622,,12.628394,-48.541304,40.2414,3.85,A2V,-26.283342,-4.363283,-30.158275,0.555
77836,78072,,15.940882,15.661617,11.2537,3.85,F6V,-5.56255,-9.299226,3.038014,0.302
89860,90139,,18.394967,21.769752,36.4697,3.85,K2III,3.495833,-33.687362,13.525603,1.123
90835,91117,,18.586785,-8.244073,61.0501,3.85,K2III,9.245186,-59.708018,-8.754035,1.411
4426,4436,,0.945885,38.499345,39.7772,3.86,A5V,30.180673,7.630372,24.761577,0.496
21541,21594,,4.63634,-14.30402,33.6814,3.86,K1III,11.405856,30.579706,-8.321655,0.515
25794,25859,,5.520209,-35.470519,80.7103,3.86,K1II/III,8.234768,65.213718,-46.834868,0.38
79423,79664,,16.257297,-63.685682,186.2197,3.86,G5II,-36.369544,-74.106715,-166.92277,1.002
80819,81065,,16.557609,-78.897148,47.9157,3.86,K0IV SB,-3.402312,-8.577006,-47.018913,1.4
87537,87808,,17.93755,37.250539,230.9469,3.86,K1IIvar,-3.005409,-183.808118,139.792353,0.319
110049,110395,,22.360938,-1.387331,50.2008,3.86,A0V,45.635919,-20.880207,-1.215412,0.425
17532,17573,,3.763779,24.367748,117.5088,3.87,B8III,59.14718,89.215057,48.48319,0.584
42904,43023,,8.767124,-46.041527,568.1818,3.87,A1III,-261.370054,295.35393,-409.001899,0.134
68064,68282,,13.977987,-44.803584,131.0616,3.87,B2IV-V,-80.799834,-46.030955,-92.356336,0.316
71731,71957,,14.717673,-5.658207,18.2715,3.87,F2III,-13.771311,-11.872446,-1.801463,0.475
77868,78104,,15.948077,-29.214073,144.7178,3.87,B2IV/V,-64.636099,-108.519131,-70.633018,1.201
97493,97804,,19.874547,1.005661,423.7288,3.87,F6Ibv SB,199.669191,-373.661462,7.43694,0.617
763,765,,0.156836,-45.747426,44.2087,3.88,K0III,30.82377,1.266396,-31.665333,0.029
8813,8832,,1.89217,19.293852,50.3018,3.88,A1p Si,41.769649,22.568336,16.620371,1.304
48318,48455,,9.879398,26.006951,38.0518,3.88,K0III,-29.062466,18.02588,16.685015,1.397
74148,74376,,15.198918,-48.737819,55.1876,3.88,B9V,-24.36173,-27.040918,-41.484457,0.519
114059,114421,,23.17264,-45.246711,56.1798,3.88,K0III SB,38.629453,-8.500488,-39.895777,1.03
13667,13701,,2.940458,-8.898144,41.8585,3.89,K1III-IV,29.694338,28.782724,-6.474577,0.488
33065,33152,,6.902209,-24.184211,100000,3.89,K3Iab,-21346.95329,88690.46703,-40967.16622,0.194
45204,45336,,9.239405,2.31428,34.7947,3.89,B9.5V,-26.074955,22.995381,1.405035,0.653
59945,60129,,12.331766,-0.666803,81.367,3.89,A2IV,-81.054806,-7.05786,-0.946921,1.594
97799,98110,,19.938438,35.083424,41.3736,3.89,K0IIIvar,16.453496,-29.589591,23.780105,1.388
47297,47431,,9.664267,-1.14281,80.7103,3.9,K3IIIvar,-66.071937,46.325951,-1.609728,1.285
55260,55425,,11.350117,-54.491019,109.6491,3.9,B5Vn,-62.768014,10.783606,-89.257117,0.543
65729,65936,,13.517405,-39.407307,277.7778,3.9,G8II/III,-197.912019,-83.036359,-176.341407,0.338
18860,18907,,4.052606,5.989305,35.8551,3.91,A1V,17.402678,31.124499,3.741217,0.354
41190,41307,,8.427676,-3.906424,37.5094,3.91,A0V,-22.21508,30.115144,-2.555415,0.147
60635,60823,,12.467331,-50.230635,126.2626,3.91,B3V,-80.166328,-9.857284,-97.048731,0.486
73579,73807,,15.085303,-47.051245,135.8696,3.91,B5,-63.981638,-66.905071,-99.451605,1.376
76100,76333,,15.592105,-14.789537,50.025,3.91,K0III,-28.510476,-39.071229,-12.769777,1.045
79750,79992,,16.329011,46.313366,94.2507,3.91,B5IV,-27.579279,-58.969611,68.155258,0.656
82952,83207,,17.004827,30.926405,47.5285,3.92,A0V,-10.50257,-39.395153,24.426522,0.993
94873,95168,,19.361211,-17.847197,38.9257,3.92,F0III/IV,12.926473,-34.724544,-11.929933,0.666
104649,104987,,21.263731,5.247845,58.3431,3.92,G0III+...,43.818116,-38.149671,5.336289,0.63
2069,2072,,0.436716,-43.679829,23.8095,3.93,A7V,17.106924,1.964466,-16.443574,0.517
7068,7083,,1.520851,-49.072702,43.573,3.93,K0III-IV,26.31178,11.067445,-32.92116,0.465
13497,13531,,2.904295,52.762479,77.9423,3.93,G4III...,34.175398,32.504346,62.052515,0.881
21391,21444,,4.605317,-3.352459,207.0393,3.93,B2III SB,73.800655,193.060106,-12.107266,0.548
37397,37504,,7.697004,-72.606098,43.2339,3.93,K0III,-5.555002,11.669749,-41.257317,1.075
54304,54463,,11.143165,-58.975037,100000,3.93,G0Ia0,-50249.82514,11464.94966,-85694.28228,0.505
78693,78933,,16.113452,-20.669192,144.5087,3.93,B1V,-64.096463,-119.048882,-51.007488,1.201
87920,88192,,18.010754,2.931568,377.3585,3.93,B5Ib,1.061054,-376.863133,19.299314,0.256
5337,5348,,1.139742,-55.24576,91.5751,3.94,B6V + B0V,49.896436,15.346501,-75.238648,1.248
